pair,leg_x,leg_y,sector,direction,entry_date,exit_date,holding_days,entry_z,exit_z,hedge_ratio,half_life,pnl,exit_reason,capital_at_entry,qty_x,qty_y,entry_px,entry_py
"('VFH', 'IAI')",VFH,IAI,FINANCIALS,LONG,2016-09-20,2016-10-06,12,-2.043464343169722,-0.3193048881080624,0.3458480346759792,6.876262268945697,72.02522200224001,convergence,50000,181.96188699522375,-71.45561372204605,40.83415222167969,35.96275329589844
"('VGK', 'EWP')",VGK,EWP,EUROPE,LONG,2016-10-18,2016-10-31,9,-2.3985029044754365,-6.227778548149799,0.6479289929251328,8.41601727703915,-217.8538095543175,stop_loss_time,50000,170.14768632307678,-197.93544954086065,35.66444396972656,19.863937377929688
"('VGK', 'EWP')",VGK,EWP,EUROPE,LONG,2016-10-31,2016-11-21,15,-2.271987721389703,-0.596633200536292,0.6479289929251328,8.41601727703915,166.7674997982596,convergence,50000,172.28316225128148,-191.9505733280574,35.22237777709961,20.48328018188477
"('EWJ', 'DXJ')",EWJ,DXJ,ASIA_DEV,SHORT,2016-12-14,2016-12-15,1,2.0431356838103185,0.3141995684817641,0.12011737536982182,6.271514300868031,-11.00436608195147,convergence,50000,-206.5612324749743,27.019275328311966,43.22028732299805,39.68885803222656
"('EWP', 'EWN')",EWP,EWN,EUROPE,LONG,2017-06-27,2017-06-29,2,-2.1059435540613065,1.492268561670091,0.8182014145856747,6.879580084081816,40.77459043176094,convergence,50000,216.88971794646025,-179.06259035826375,25.35823631286621,25.131208419799805
"('VGK', 'EWL')",VGK,EWL,EUROPE,LONG,2017-06-27,2017-07-12,10,-2.519059481816585,-0.01085636745804105,0.9800037833216714,8.365800725097593,50.218145306392174,convergence,50000,119.03740091065764,-167.93974874406132,42.42780303955078,29.471906661987305
"('EWU', 'EWL')",EWU,EWL,EUROPE,LONG,2017-06-27,2017-07-17,13,-2.243035625506452,-0.5513214565078105,0.9584799510355138,5.111681196889293,85.24921079715416,convergence,50000,210.2029852862209,-166.056419647382,24.290809631347656,29.471906661987305
"('EWU', 'EWN')",EWU,EWN,EUROPE,LONG,2017-07-12,2017-07-17,3,-2.1823997620950286,-0.5702464828000317,0.7317899899267137,6.1456456175895635,-9.078345916559826,convergence,50000,236.01075217804308,-166.19746452147766,24.4665641784668,25.42534446716309
"('EWH', 'EWY')",EWH,EWY,ASIA_DEV,LONG,2017-07-17,2017-07-27,8,-2.9535932096193083,-3.9607736463134215,1.0879112252717207,7.869287278776079,-31.842814023819457,stop_loss_time,50000,263.49563096630453,-86.85733023292907,18.17667961120605,59.98945999145508
"('SCHV', 'DVY')",SCHV,DVY,US_VALUE,SHORT,2017-07-06,2017-07-31,17,2.814638977867156,4.4729928591704775,0.880801484691053,11.362944194900718,-33.595885358014144,stop_loss_time,50000,-396.3173514142701,69.12595374178933,13.415719032287598,67.74760437011719
"('EWP', 'EWN')",EWP,EWN,EUROPE,LONG,2017-07-20,2017-08-07,12,-2.0688910258807613,-0.4785335867903284,0.8182014145856747,6.879580084081816,41.42252489358236,convergence,50000,211.54001466211554,-171.22347131643667,25.99952888488769,26.28178977966309
"('EWU', 'EWN')",EWU,EWN,EUROPE,LONG,2017-07-24,2017-08-11,14,-2.0233620145540336,-4.077386239480166,0.7317899899267137,6.1456456175895635,-80.44033548180073,stop_loss_time,50000,233.70233708534337,-161.25927974313439,24.708234786987305,26.203935623168945
"('EWU', 'EWL')",EWU,EWL,EUROPE,SHORT,2017-08-01,2017-08-18,13,2.0535627063734783,0.5428286114929654,0.9584799510355138,5.111681196889293,48.18688079990629,convergence,50000,-202.98204477639433,165.91262367529288,25.154937744140625,29.49744987487793
"('VGK', 'EWL')",VGK,EWL,EUROPE,SHORT,2017-07-31,2017-08-29,21,2.1065778947732854,2.694086264727367,0.9800037833216714,8.365800725097593,-33.068734833131344,cointegration_drift,50000,-116.03523713403222,168.6705271144707,43.52553176879883,29.34421730041504
"('EWH', 'EWY')",EWH,EWY,ASIA_DEV,SHORT,2017-08-04,2017-09-05,21,2.3792305143814136,2.9113346914747864,1.0879112252717207,7.869287278776079,-204.3452665109643,cointegration_drift,50000,-254.4982617757048,87.91195774118863,18.819286346435547,59.26980209350586
"('EWU', 'EWN')",EWU,EWN,EUROPE,LONG,2017-08-14,2017-09-11,19,-2.1228620494154504,-1.0537014698194254,0.7317899899267137,6.1456456175895635,37.30429719945731,max_holding,50000,234.60631775007715,-159.83453999078378,24.61302947998047,26.43751335144043
"('VGK', 'EWL')",VGK,EWL,EUROPE,SHORT,2017-09-12,2017-09-25,9,2.0449413606252524,4.608312104384334,0.9800037833216714,8.365800725097593,-30.07582681952143,stop_loss_time,50000,-113.14183936175942,166.35406441863992,44.63861846923828,29.752832412719727
